Time (s),Uncertainty (s)
7.583392087630603,0.05
7.629062311612275,0.05
7.598229363756964,0.05
7.817474701959699,0.05
7.68282343961177,0.05
7.665839516755255,0.05
7.782081661932628,0.05
7.859347955909264,0.05
7.554784427397351,0.05
7.715199086353732,0.05
7.702583827957647,0.05
7.6787819888277635,0.05
7.88942605505975,0.05
7.687540801216145,0.05
7.811009698843025,0.05
7.671830630470614,0.05
7.859130382325304,0.05
7.668036007776919,0.05
7.7255103841469515,0.05
7.744155385028919,0.05
7.796864118809349,0.05
8.038063814283168,0.05
7.805161483823071,0.05
7.669924224599388,0.05
7.955317186175044,0.05
7.792882579836553,0.05
7.6581483835099435,0.05
7.914556215623169,0.05
7.522506911792153,0.05
7.733583753699979,0.05
7.6215509489787605,0.05
8.019058010780718,0.05
7.412711080688841,0.05
7.492134649812473,0.05
7.64878614789189,0.05
7.728587724246928,0.05
7.627268804414819,0.05
7.950419694506774,0.05
7.707869269523538,0.05
7.629829741671489,0.05
7.796059017312558,0.05
7.866623978696851,0.05
7.86369045217601,0.05
7.747778702363875,0.05
7.818101187158713,0.05
7.7075662575377235,0.05
7.789762355347795,0.05
7.797164403934642,0.05
7.836533114259056,0.05
7.485103622378627,0.05
7.768344015820475,0.05
7.623704190681012,0.05
7.670687383777401,0.05
7.650760048630532,0.05
7.699029708308392,0.05
7.94009264079826,0.05
7.664549071262316,0.05
7.730875954744928,0.05
7.594429073763886,0.05
7.7829145423414845,0.05
7.872580689164549,0.05
7.870860270085402,0.05
8.040909006357014,0.05
7.7509540269063395,0.05
7.72701661731612,0.05
7.976257087952979,0.05
7.8809557170818545,0.05
7.766020838249333,0.05
7.775113326763537,0.05
7.701976504284129,0.05
7.6601517948935935,0.05
7.879946639254061,0.05
7.586770355354962,0.05
7.734405645059477,0.05
7.8483272941881905,0.05
7.723587777049826,0.05
7.57492848647746,0.05
7.734374027785815,0.05
7.83342644795138,0.05
7.62601189082279,0.05
8.035033563079354,0.05
7.805081899907001,0.05
7.9251366785402535,0.05
8.006169539634321,0.05
7.698313006760095,0.05
7.588819091925492,0.05
7.783720089264902,0.05
7.792690717436289,0.05
7.7443279686412065,0.05
7.586486997272313,0.05
7.732648027166701,0.05
7.57859290632032,0.05
7.903657741738228,0.05
7.76747804184301,0.05
7.815014867610701,0.05
7.526133868735046,0.05
7.671082712473428,0.05
7.83197855065657,0.05
7.788952613693621,0.05
8.013003102459646,0.05
7.577673287458211,0.05
7.904604909531653,0.05
7.984261337774282,0.05
7.469208594086573,0.05
7.691546198821599,0.05
7.597799003106312,0.05
7.780056736706451,0.05
7.673221770457269,0.05
7.634697989799989,0.05
7.5971119152270665,0.05
7.688704530946782,0.05
7.7937931114656855,0.05
7.782498232640524,0.05
7.737131515834038,0.05
7.802066099049252,0.05
7.836552285542536,0.05
7.7788216115749345,0.05
7.780851202356793,0.05
7.8660675628883014,0.05
7.557604581227247,0.05
7.6957022672693185,0.05
7.7617798142154175,0.05
8.053092622535553,0.05
7.609535772546628,0.05
7.638543427786448,0.05
7.638696607665299,0.05
7.682739120501788,0.05
7.7009877742832575,0.05
7.897920323583535,0.05
7.548293613971837,0.05
7.549444593726424,0.05
7.665476213701687,0.05
7.7671879315200165,0.05
7.72892937133251,0.05
7.719440369827974,0.05
7.644741211063514,0.05
7.758567730929789,0.05
7.829481991666919,0.05
8.005019491327086,0.05
7.591610990821244,0.05
7.898266397992114,0.05
7.710407741280166,0.05
7.7006913226676765,0.05
7.647613270055437,0.05
7.6820502623067455,0.05
7.582319022068986,0.05
7.808294542462198,0.05
7.665324875118308,0.05
7.617220844754028,0.05
7.710525819788427,0.05
7.859813903510584,0.05
7.931637171615745,0.05
7.429723207241878,0.05
7.710970674410093,0.05
7.65049084110902,0.05
7.4610654198082775,0.05
7.7255323084228085,0.05
7.668758686615292,0.05
7.5277332523682885,0.05
7.794033513945143,0.05
7.77900295225879,0.05
7.975945100015964,0.05
7.687093241368659,0.05
7.498798522068254,0.05
7.713228598858645,0.05
7.526317812878277,0.05
7.703090245438371,0.05
7.8843851236025255,0.05
7.545714176076722,0.05
7.834309835144014,0.05
7.703618397442422,0.05
7.811864303317501,0.05
7.830262649492503,0.05
7.75815548112581,0.05
7.7499245690766765,0.05
7.649609671574065,0.05
7.6763116877864865,0.05
7.66793282812869,0.05
7.822557179514312,0.05
7.806102110347232,0.05
7.824484735838552,0.05
7.871612753906535,0.05
7.543810706504605,0.05
7.429203892199149,0.05
7.588580193563017,0.05
7.952958341649424,0.05
7.771279084882788,0.05
7.649664603487861,0.05
7.889079172753526,0.05
7.8352137308593415,0.05
7.824562768449703,0.05
7.60403585299237,0.05
7.8624634566840115,0.05
7.940289374370925,0.05
7.820092114718917,0.05
7.761458143654652,0.05
7.720684264385041,0.05
7.5781710697798035,0.05
7.695674861702984,0.05
7.808679036304567,0.05
7.798950730369374,0.05
7.634002527265812,0.05
7.6876080369882525,0.05
7.688685621111366,0.05
7.7408627557598075,0.05
7.832446082870738,0.05
7.728033017059693,0.05
7.739939924666832,0.05
7.753582567960669,0.05
7.719740722970183,0.05
7.869689716468363,0.05
7.71929023838515,0.05
7.558672582016544,0.05
7.608105598910029,0.05
7.653889545379081,0.05
7.673851223056186,0.05
7.880876511657533,0.05
7.823150055852416,0.05
7.81612589701973,0.05
7.928147008963151,0.05
7.526315791159465,0.05
8.040033378672327,0.05
7.482869979101838,0.05
7.823198574154683,0.05
7.8786360413900125,0.05
7.574030401025516,0.05
7.554564859740883,0.05
7.847197173382253,0.05
7.776617519636564,0.05
7.963012271267461,0.05
7.886953073762308,0.05
7.751495110573212,0.05
7.7323624061841745,0.05
7.715466452536006,0.05
7.8750589369868464,0.05
7.567092000163843,0.05
7.863486230742989,0.05
7.592688551642969,0.05
7.92395751563621,0.05
7.961812680497838,0.05
7.738769601863301,0.05
7.77827191774362,0.05
7.825886878637213,0.05
7.742941357918438,0.05
7.935706829899301,0.05
7.560261760480798,0.05
7.7886995437693765,0.05
7.809648669776213,0.05
7.897133401148621,0.05
7.836712463634234,0.05
7.757201527369397,0.05
7.7782994787188695,0.05
7.716410149275666,0.05
7.705261012792462,0.05
7.679824261322082,0.05
7.973512730881315,0.05
7.696620254674111,0.05
7.81085153268234,0.05
7.618846272031723,0.05
7.497038628276617,0.05
7.765281106078371,0.05
7.7353770575253895,0.05
7.622435695599051,0.05
7.722474739064103,0.05
7.627437983100667,0.05
7.734095110249163,0.05
7.826708451285989,0.05
7.697122868501918,0.05
7.635669458176177,0.05
7.779732552888344,0.05
7.500623447879185,0.05
7.812093068354561,0.05
7.667577309853329,0.05
7.821406416973157,0.05
7.771826689102671,0.05
7.740106629590612,0.05
7.777830809664654,0.05
7.842208777419815,0.05
7.583304907312904,0.05
7.836058847759933,0.05
7.781221449374503,0.05
7.901722371803257,0.05
8.037496039156384,0.05
7.51956682265906,0.05
7.724829625798837,0.05
7.917542781446866,0.05
7.558032419833019,0.05
7.8471297102884305,0.05
7.661472761884004,0.05
7.791500146851311,0.05
7.765261264663362,0.05
7.622830163452675,0.05
7.591579731635789,0.05
7.636242875984572,0.05
7.614667471703479,0.05
7.7391615386532315,0.05
7.833618345325204,0.05
7.491947757600996,0.05
8.148798993066482,0.05
7.9309481750944535,0.05
7.602863633914031,0.05
7.782161468614025,0.05
7.509183108511289,0.05
7.663662661649927,0.05
7.591289885622694,0.05
7.786481342266138,0.05
7.720754107641043,0.05
7.632374829702645,0.05
7.730938744061537,0.05
7.740265389776591,0.05
7.773834536869524,0.05
7.865605580597878,0.05
7.841557731155871,0.05
7.854126139622095,0.05
7.814358510314834,0.05
7.671148295632109,0.05
7.756891796043489,0.05
7.6850441796460665,0.05
7.691156191145664,0.05
7.659437767917756,0.05
7.850245231273227,0.05
7.673500352550489,0.05
7.803050320983565,0.05
7.782844288256559,0.05
7.748736569760696,0.05
7.873120835449069,0.05
7.492074190361101,0.05
7.518445133818394,0.05
7.636097562693003,0.05
7.837447830591272,0.05
7.869921690770887,0.05
7.920625822838074,0.05
7.469317202767515,0.05
7.622584083869034,0.05
7.561852251453398,0.05
7.855269438891641,0.05
7.647626425400062,0.05
7.695373111282794,0.05
7.6891652383040405,0.05
7.301669279280366,0.05
7.627001779105972,0.05
7.685553869811132,0.05
7.791649586499513,0.05
7.849735382971281,0.05
7.770219395196477,0.05
7.489384742740898,0.05
7.737359961943626,0.05
7.794114329369429,0.05
8.042117577940477,0.05
7.712291963732509,0.05
7.631437763013477,0.05
7.853930762084598,0.05
7.643933683591621,0.05
7.523084097858218,0.05
7.622215741013102,0.05
7.427671664317542,0.05
7.721956182820218,0.05
7.618940834882907,0.05
7.801568501056843,0.05
7.89709200712697,0.05
7.801976767877747,0.05
7.767624502914472,0.05
7.485881047598442,0.05
7.620526964835253,0.05
7.984442814612478,0.05
7.822222078095164,0.05
7.703472227141509,0.05
7.70069181691974,0.05
7.864709811191489,0.05
7.771708186061497,0.05
7.638729384403938,0.05
7.704336914815635,0.05
7.739031186369375,0.05
7.650579415016624,0.05
7.8035460602688875,0.05
7.971385440780021,0.05
7.811631101132298,0.05
7.63588359418563,0.05
7.544285857428987,0.05
7.854010378305993,0.05
7.919437332976713,0.05
7.619431852477953,0.05
